"date","median_ndvi","landsat","year","month","day"
2015-08-07,0.432353259677711,"Landsat8/9 (OLI)",2015,8,7
2015-08-12,0.444478926237934,"Landsat8/9 (OLI)",2015,8,12
2015-08-17,0.454041790933388,"Landsat8/9 (OLI)",2015,8,17
2015-08-22,0.460668649320723,"Landsat8/9 (OLI)",2015,8,22
2015-08-27,0.463986296956591,"Landsat8/9 (OLI)",2015,8,27
2015-09-01,0.463621529397642,"Landsat8/9 (OLI)",2015,9,1
2015-09-06,0.458041199085528,"Landsat8/9 (OLI)",2015,9,6
2015-09-11,0.444185736123472,"Landsat8/9 (OLI)",2015,9,11
2015-09-16,0.425916628887535,"Landsat8/9 (OLI)",2015,9,16
2015-09-21,0.407193846636801,"Landsat8/9 (OLI)",2015,9,21
2015-09-26,0.386491640298118,"Landsat8/9 (OLI)",2015,9,26
2015-10-01,0.364290792145767,"Landsat8/9 (OLI)",2015,10,1
2015-10-06,0.341976137728125,"Landsat8/9 (OLI)",2015,10,6
2015-10-11,0.317173075003666,"Landsat8/9 (OLI)",2015,10,11
2015-10-16,0.29275565676835,"Landsat8/9 (OLI)",2015,10,16
2015-10-21,0.274421513080597,"Landsat8/9 (OLI)",2015,10,21
2015-10-26,0.266603436624791,"Landsat8/9 (OLI)",2015,10,26
2015-10-31,0.264983975197538,"Landsat8/9 (OLI)",2015,10,31
2015-11-05,0.26213539152559,"Landsat8/9 (OLI)",2015,11,5
2015-11-10,0.253196373407263,"Landsat8/9 (OLI)",2015,11,10
2015-11-15,0.241314824067558,"Landsat8/9 (OLI)",2015,11,15
2015-11-20,0.228940394583333,"Landsat8/9 (OLI)",2015,11,20
2015-11-25,0.217907379927055,"Landsat8/9 (OLI)",2015,11,25
2015-11-30,0.207381664775312,"Landsat8/9 (OLI)",2015,11,30
2015-12-05,0.197090972513251,"Landsat8/9 (OLI)",2015,12,5
2015-12-10,0.186732579961244,"Landsat8/9 (OLI)",2015,12,10
2015-12-15,0.175323944792581,"Landsat8/9 (OLI)",2015,12,15
2015-12-20,0.165014157711994,"Landsat8/9 (OLI)",2015,12,20
2015-12-25,0.158588517411772,"Landsat8/9 (OLI)",2015,12,25
2015-12-30,0.157879420745303,"Landsat8/9 (OLI)",2015,12,30
2016-01-04,0.15972361749482,"Landsat8/9 (OLI)",2016,1,4
2016-01-09,0.159837178885937,"Landsat8/9 (OLI)",2016,1,9
2016-01-14,0.155792573754884,"Landsat8/9 (OLI)",2016,1,14
2016-01-19,0.150095228056793,"Landsat8/9 (OLI)",2016,1,19
2016-01-24,0.145860648695635,"Landsat8/9 (OLI)",2016,1,24
2016-01-29,0.144613933296623,"Landsat8/9 (OLI)",2016,1,29
2016-02-03,0.144194677516138,"Landsat8/9 (OLI)",2016,2,3
2016-02-08,0.143947899722502,"Landsat8/9 (OLI)",2016,2,8
2016-02-13,0.14303319303137,"Landsat8/9 (OLI)",2016,2,13
2016-02-18,0.140882821146443,"Landsat8/9 (OLI)",2016,2,18
2016-02-23,0.139269565292528,"Landsat8/9 (OLI)",2016,2,23
2016-02-28,0.139998819598986,"Landsat8/9 (OLI)",2016,2,28
2016-03-04,0.14278920482775,"Landsat8/9 (OLI)",2016,3,4
2016-03-09,0.146829631179571,"Landsat8/9 (OLI)",2016,3,9
2016-03-14,0.151493005013435,"Landsat8/9 (OLI)",2016,3,14
2016-03-19,0.156152232688328,"Landsat8/9 (OLI)",2016,3,19
2016-03-24,0.160180220563234,"Landsat8/9 (OLI)",2016,3,24
2016-03-29,0.162949874997139,"Landsat8/9 (OLI)",2016,3,29
2016-04-03,0.166065075492497,"Landsat8/9 (OLI)",2016,4,3
2016-04-08,0.168399816142482,"Landsat8/9 (OLI)",2016,4,8
2016-04-13,0.165232175192159,"Landsat8/9 (OLI)",2016,4,13
2016-04-18,0.149778554914519,"Landsat8/9 (OLI)",2016,4,18
2016-04-23,0.124213241942925,"Landsat8/9 (OLI)",2016,4,23
2016-04-28,0.104193038132507,"Landsat8/9 (OLI)",2016,4,28
2016-05-03,0.104331520061351,"Landsat8/9 (OLI)",2016,5,3
2016-05-08,0.122026183176785,"Landsat8/9 (OLI)",2016,5,8
2016-05-13,0.142639375136241,"Landsat8/9 (OLI)",2016,5,13
2016-05-18,0.152371275617042,"Landsat8/9 (OLI)",2016,5,18
2016-05-23,0.152703811163519,"Landsat8/9 (OLI)",2016,5,23
2016-05-28,0.149587973719463,"Landsat8/9 (OLI)",2016,5,28
